segment_id,s_m,x_m,y_m,z_m,yaw_rad,vertical_progress_m,position_error_m,normal_error_deg,failure_reason
22,0.7500000000067826,-0.0005038331939246579,0.06999995988458044,24.629484348617392,0.0,24.554207665461444,inf,inf,GEOMETRICALLY_UNREACHABLE
22,0.75,-0.0005038331939240426,0.06999995988458044,24.62948434861061,0.0,24.554207665454662,inf,inf,GEOMETRICALLY_UNREACHABLE
22,0.5,-0.00048115519447290407,0.06999995988622791,24.379484349639192,0.0,24.304207666483244,inf,inf,GEOMETRICALLY_UNREACHABLE
22,0.25,-0.00045847719502176544,0.06999995988787537,24.129484350667774,0.0,24.054207667511825,inf,inf,GEOMETRICALLY_UNREACHABLE
22,0.0,-0.00043579919557062687,0.06999995988952283,23.87948435169636,0.0,23.80420766854041,inf,inf,GEOMETRICALLY_UNREACHABLE
23,0.1828615190034934,-0.0004222630522050813,0.06310993601350379,23.73026877816308,0.0,23.65499209500713,inf,inf,GEOMETRICALLY_UNREACHABLE
23,0.0,-0.00040593509214001346,0.06584216039768928,23.550268790536123,0.0,23.474992107380174,inf,inf,GEOMETRICALLY_UNREACHABLE
24,0.33000000000298607,-0.00038409317016877855,0.06999995989327905,23.309482296394734,0.0,23.234205613238785,inf,inf,GEOMETRICALLY_UNREACHABLE
24,0.25,-0.00037683621034414344,0.06999995989380624,23.229482296720896,0.0,23.154205613564947,inf,inf,GEOMETRICALLY_UNREACHABLE
24,0.0,-0.0003541582108930049,0.0699999598954537,22.979482297749477,0.0,22.90420561459353,inf,inf,GEOMETRICALLY_UNREACHABLE
25,0.640000000005785,-0.00033978189154495976,0.06999995989649808,22.820999190367463,0.0,22.745722507211514,inf,inf,GEOMETRICALLY_UNREACHABLE
25,0.5,-0.0003270822118517971,0.06999995989742065,22.680999190937683,0.0,22.605722507781735,inf,inf,GEOMETRICALLY_UNREACHABLE
25,0.25,-0.00030440421240065846,0.06999995989906811,22.43099919196627,0.0,22.35572250881032,inf,inf,GEOMETRICALLY_UNREACHABLE
25,0.0,-0.0002817262129495199,0.06999995990071559,22.18099919299485,0.0,22.105722509838902,inf,inf,GEOMETRICALLY_UNREACHABLE
26,0.3300000000029825,-0.0002582319150865008,0.06999995990242235,21.922000401931115,0.0,21.846723718775166,inf,inf,GEOMETRICALLY_UNREACHABLE
26,0.25,-0.0002509749552618657,0.06999995990294954,21.84200040225728,0.0,21.766723719101332,inf,inf,GEOMETRICALLY_UNREACHABLE
26,0.0,-0.00022829695581072713,0.06999995990459698,21.592000403285862,0.0,21.516723720129914,inf,inf,GEOMETRICALLY_UNREACHABLE
27,0.3800000000034453,-0.00014370652937998327,0.06999995991074213,20.659483998289833,0.0,20.584207315133884,inf,inf,GEOMETRICALLY_UNREACHABLE
27,0.25,-0.00013191396966507853,0.06999995991159881,20.529483998821252,0.0,20.454207315665304,inf,inf,GEOMETRICALLY_UNREACHABLE
27,0.0,-0.00010923597021394009,0.06999995991324627,20.279483999849834,0.0,20.204207316693886,inf,inf,GEOMETRICALLY_UNREACHABLE
28,0.7100000000064379,-9.549461121499575e-05,0.06999995991424451,20.12800063188329,0.0,20.05272394872734,inf,inf,GEOMETRICALLY_UNREACHABLE
28,0.5,-7.644509167545547e-05,0.06999995991562838,19.918000632740863,0.0,19.842723949584915,inf,inf,GEOMETRICALLY_UNREACHABLE
28,0.25,-5.3767092224316646e-05,0.06999995991727584,19.668000633769445,0.0,19.592723950613497,inf,inf,GEOMETRICALLY_UNREACHABLE
28,0.0,-3.1089092773178225e-05,0.06999995991892331,19.418000634798027,0.0,19.34272395164208,inf,inf,GEOMETRICALLY_UNREACHABLE
29,0.7500000000068003,-1.3988182179934265e-05,0.06999995992016561,19.22948190588931,0.0,19.15420522273336,inf,inf,GEOMETRICALLY_UNREACHABLE
29,0.75,-1.3988182179317392e-05,0.06999995992016561,19.22948190588251,0.0,19.15420522272656,inf,inf,GEOMETRICALLY_UNREACHABLE
29,0.5,8.689817271821093e-06,0.06999995992181308,18.97948190691109,0.0,18.90420522375514,inf,inf,GEOMETRICALLY_UNREACHABLE
29,0.25,3.13678167229599e-05,0.06999995992346053,18.729481907939675,0.0,18.654205224783727,inf,inf,GEOMETRICALLY_UNREACHABLE
29,0.0,5.4045816174098326e-05,0.069999959925108,18.479481908968257,0.0,18.40420522581231,inf,inf,GEOMETRICALLY_UNREACHABLE
30,0.3007501482395486,6.803546895850631e-05,0.06999995992612429,18.325261375131138,0.0,18.24998469197519,inf,inf,GEOMETRICALLY_UNREACHABLE
30,0.25,7.263911629419317e-05,0.06999995992645873,18.27451122710039,0.0,18.199234543944442,inf,inf,GEOMETRICALLY_UNREACHABLE
30,0.0,9.524935643301756e-05,0.06605466511981815,18.02526135956325,0.0,17.9499846764073,inf,inf,GEOMETRICALLY_UNREACHABLE
