segment_id,s_m,x_m,y_m,z_m,yaw_rad,vertical_progress_m,position_error_m,normal_error_deg,failure_reason,detail
15,0.0,0.06999982686116368,1.8644648904840702e-10,28.829483010844907,0.0,28.577742426625452,inf,inf,GEOMETRICALLY_UNREACHABLE,GEOMETRICALLY_UNREACHABLE
16,0.2406725638879923,0.06999982686116368,1.8430415678008306e-10,28.67872976519086,0.0,28.426989180971404,inf,inf,GEOMETRICALLY_UNREACHABLE,GEOMETRICALLY_UNREACHABLE
16,0.24,0.06999982686116368,1.8429459907329207e-10,28.678057201302867,0.0,28.426316617083412,inf,inf,GEOMETRICALLY_UNREACHABLE,GEOMETRICALLY_UNREACHABLE
16,0.12,0.0699998268611637,1.8258929666946306e-10,28.55805720130287,0.0,28.306316617083414,inf,inf,GEOMETRICALLY_UNREACHABLE,GEOMETRICALLY_UNREACHABLE
16,0.0,0.06627086705278645,1.8089344955401394e-10,28.438729841259832,0.0,28.186989257040377,inf,inf,GEOMETRICALLY_UNREACHABLE,GEOMETRICALLY_UNREACHABLE
17,0.2800000000583296,0.06999982686116368,1.7763576538379637e-10,28.209483392372963,0.0,27.957742808153508,inf,inf,GEOMETRICALLY_UNREACHABLE,GEOMETRICALLY_UNREACHABLE
17,0.24,0.0699998268611637,1.7706733124835773e-10,28.169483392314632,0.0,27.917742808095177,inf,inf,GEOMETRICALLY_UNREACHABLE,GEOMETRICALLY_UNREACHABLE
17,0.12,0.06999982686116368,1.753620288445288e-10,28.049483392314635,0.0,27.79774280809518,inf,inf,GEOMETRICALLY_UNREACHABLE,GEOMETRICALLY_UNREACHABLE
17,0.0,0.06999982686116368,1.7365672644069974e-10,27.929483392314634,0.0,27.67774280809518,inf,inf,GEOMETRICALLY_UNREACHABLE,GEOMETRICALLY_UNREACHABLE
18,0.5100000001062384,0.0699998268611637,1.7148650366630626e-10,27.77676752658755,0.0,27.525026942368097,inf,inf,GEOMETRICALLY_UNREACHABLE,GEOMETRICALLY_UNREACHABLE
18,0.48,0.0699998268611637,1.7106017806383923e-10,27.746767526481314,0.0,27.49502694226186,inf,inf,GEOMETRICALLY_UNREACHABLE,GEOMETRICALLY_UNREACHABLE
18,0.36,0.06999982686116368,1.693548756600102e-10,27.626767526481313,0.0,27.375026942261858,inf,inf,GEOMETRICALLY_UNREACHABLE,GEOMETRICALLY_UNREACHABLE
18,0.24,0.06999982686116368,1.6764957325618119e-10,27.506767526481312,0.0,27.255026942261857,inf,inf,GEOMETRICALLY_UNREACHABLE,GEOMETRICALLY_UNREACHABLE
18,0.12,0.0699998268611637,1.6594427085235218e-10,27.386767526481314,0.0,27.13502694226186,inf,inf,GEOMETRICALLY_UNREACHABLE,GEOMETRICALLY_UNREACHABLE
18,0.0,0.06999982686116368,1.6423896844852312e-10,27.266767526481313,0.0,27.01502694226186,inf,inf,GEOMETRICALLY_UNREACHABLE,GEOMETRICALLY_UNREACHABLE
19,0.06000000001250072,0.06999982686116368,1.6171961503508456e-10,27.089483773796857,0.0,26.837743189577402,inf,inf,GEOMETRICALLY_UNREACHABLE,GEOMETRICALLY_UNREACHABLE
19,0.0,0.06999982686116368,1.6086696383299243e-10,27.029483773784357,0.0,26.7777431895649,inf,inf,GEOMETRICALLY_UNREACHABLE,GEOMETRICALLY_UNREACHABLE
20,0.7100000001479074,0.06999982686116368,1.4537714450900145e-10,25.93948453687172,0.0,25.687743952652266,inf,inf,GEOMETRICALLY_UNREACHABLE,GEOMETRICALLY_UNREACHABLE
20,0.6,0.06999982686116368,1.43813950636723e-10,25.82948453672381,0.0,25.577743952504356,inf,inf,GEOMETRICALLY_UNREACHABLE,GEOMETRICALLY_UNREACHABLE
20,0.48,0.0699998268611637,1.4210864823289395e-10,25.70948453672381,0.0,25.457743952504355,inf,inf,GEOMETRICALLY_UNREACHABLE,GEOMETRICALLY_UNREACHABLE
20,0.36,0.06999982686116368,1.4040334582906494e-10,25.589484536723813,0.0,25.337743952504358,inf,inf,GEOMETRICALLY_UNREACHABLE,GEOMETRICALLY_UNREACHABLE
20,0.24,0.06999982686116368,1.386980434252359e-10,25.469484536723815,0.0,25.21774395250436,inf,inf,GEOMETRICALLY_UNREACHABLE,GEOMETRICALLY_UNREACHABLE
20,0.12,0.06999982686116368,1.369927410214069e-10,25.349484536723814,0.0,25.09774395250436,inf,inf,GEOMETRICALLY_UNREACHABLE,GEOMETRICALLY_UNREACHABLE
20,0.0,0.0699998268611637,1.3528743861757787e-10,25.229484536723813,0.0,24.97774395250436,inf,inf,GEOMETRICALLY_UNREACHABLE,GEOMETRICALLY_UNREACHABLE
21,0.26000000005416624,0.06999982686116368,1.33145621936665e-10,25.078767572311843,0.0,24.82702698809239,inf,inf,GEOMETRICALLY_UNREACHABLE,GEOMETRICALLY_UNREACHABLE
21,0.24,0.0699998268611637,1.3286140486859044e-10,25.05876757225768,0.0,24.807026988038224,inf,inf,GEOMETRICALLY_UNREACHABLE,GEOMETRICALLY_UNREACHABLE
21,0.12,0.0699998268611637,1.3115610246476143e-10,24.938767572257678,0.0,24.687026988038223,inf,inf,GEOMETRICALLY_UNREACHABLE,GEOMETRICALLY_UNREACHABLE
21,0.0,0.0699998268611637,1.2945080006093242e-10,24.818767572257677,0.0,24.567026988038222,inf,inf,GEOMETRICALLY_UNREACHABLE,GEOMETRICALLY_UNREACHABLE
22,0.3200000000666634,0.0699998268611637,1.270451083198652e-10,24.64948204947892,0.0,24.397741465259465,inf,inf,GEOMETRICALLY_UNREACHABLE,GEOMETRICALLY_UNREACHABLE
22,0.24,0.0699998268611637,1.2590824004969848e-10,24.569482049412258,0.0,24.317741465192803,inf,inf,GEOMETRICALLY_UNREACHABLE,GEOMETRICALLY_UNREACHABLE
22,0.12,0.0699998268611637,1.2420293764586942e-10,24.449482049412257,0.0,24.197741465192802,inf,inf,GEOMETRICALLY_UNREACHABLE,GEOMETRICALLY_UNREACHABLE
22,0.0,0.0699998268611637,1.2249763524204047e-10,24.329482049412256,0.0,24.0777414651928,inf,inf,GEOMETRICALLY_UNREACHABLE,GEOMETRICALLY_UNREACHABLE
23,0.6328586928153253,0.07688522056078832,1.203773698361843e-10,24.18026817327095,0.0,23.928527589051495,inf,inf,GEOMETRICALLY_UNREACHABLE,GEOMETRICALLY_UNREACHABLE
23,0.6,0.06999982686116368,1.1994065724095723e-10,24.14955070149354,0.0,23.897810117274084,inf,inf,GEOMETRICALLY_UNREACHABLE,GEOMETRICALLY_UNREACHABLE
23,0.48,0.0699998268611637,1.1823535483712825e-10,24.029550701493537,0.0,23.777810117274083,inf,inf,GEOMETRICALLY_UNREACHABLE,GEOMETRICALLY_UNREACHABLE
23,0.36,0.0699998268611637,1.1653005243329922e-10,23.909550701493536,0.0,23.65781011727408,inf,inf,GEOMETRICALLY_UNREACHABLE,GEOMETRICALLY_UNREACHABLE
23,0.24,0.06999982686116368,1.1482475002947018e-10,23.78955070149354,0.0,23.537810117274084,inf,inf,GEOMETRICALLY_UNREACHABLE,GEOMETRICALLY_UNREACHABLE
23,0.12,0.0699998268611637,1.1311944762564115e-10,23.669550701493538,0.0,23.417810117274083,inf,inf,GEOMETRICALLY_UNREACHABLE,GEOMETRICALLY_UNREACHABLE
23,0.0,0.06584178994058798,1.1142422890100662e-10,23.55026839856841,0.0,23.298527814348954,inf,inf,GEOMETRICALLY_UNREACHABLE,GEOMETRICALLY_UNREACHABLE
24,0.7500000001562377,0.06999982686116368,1.0757626371555595e-10,23.279483773940598,0.0,23.027743189721143,inf,inf,GEOMETRICALLY_UNREACHABLE,GEOMETRICALLY_UNREACHABLE
24,0.72,0.06999982686116368,1.0714993811237843e-10,23.24948377378436,0.0,22.997743189564904,inf,inf,GEOMETRICALLY_UNREACHABLE,GEOMETRICALLY_UNREACHABLE
24,0.6,0.06999982686116368,1.0544463570854937e-10,23.12948377378436,0.0,22.877743189564907,inf,inf,GEOMETRICALLY_UNREACHABLE,GEOMETRICALLY_UNREACHABLE
24,0.48,0.06999982686116368,1.0373933330472038e-10,23.00948377378436,0.0,22.757743189564906,inf,inf,GEOMETRICALLY_UNREACHABLE,GEOMETRICALLY_UNREACHABLE
24,0.36,0.06999982686116367,1.0203403090089134e-10,22.88948377378436,0.0,22.637743189564905,inf,inf,GEOMETRICALLY_UNREACHABLE,GEOMETRICALLY_UNREACHABLE
24,0.24,0.06999982686116368,1.0032872849706237e-10,22.769483773784362,0.0,22.517743189564907,inf,inf,GEOMETRICALLY_UNREACHABLE,GEOMETRICALLY_UNREACHABLE
24,0.12,0.06999982686116368,9.862342609323335e-11,22.64948377378436,0.0,22.397743189564906,inf,inf,GEOMETRICALLY_UNREACHABLE,GEOMETRICALLY_UNREACHABLE
24,0.0,0.06999982686116367,9.691812368940425e-11,22.52948377378436,0.0,22.277743189564905,inf,inf,GEOMETRICALLY_UNREACHABLE,GEOMETRICALLY_UNREACHABLE
