point_id,region_id,u_m,v_m,x_m,y_m,z_m,nx,ny,nz
254,36,-2.100000000,-0.000000000,0.070478263,0.000000000,16.951819524,0.000000000,-1.000000000,0.000000000
255,37,-2.800000000,-0.000000000,0.070463974,0.000000000,16.251819524,0.000000000,-1.000000000,0.000000000
256,37,-2.750000000,-0.000000000,0.070464995,0.000000000,16.301819524,0.000000000,-1.000000000,0.000000000
257,37,-2.700000000,-0.000000000,0.070466015,0.000000000,16.351819524,0.000000000,-1.000000000,0.000000000
258,38,-3.000000000,-0.000000000,0.070459892,0.000000000,16.051819524,0.000000000,-1.000000000,0.000000000
259,39,-3.881768663,0.003153826,0.067288066,-0.000000000,15.170050925,0.000000000,-1.000000000,0.000000000
260,40,-4.600000000,-0.000000000,0.070427231,-0.000000000,14.451819524,0.000000000,-1.000000000,0.000000000
261,40,-4.550000000,-0.000000000,0.070428252,-0.000000000,14.501819524,0.000000000,-1.000000000,0.000000000
262,40,-4.500000000,-0.000000000,0.070429272,-0.000000000,14.551819524,0.000000000,-1.000000000,0.000000000
263,40,-4.450000000,-0.000000000,0.070430293,-0.000000000,14.601819524,0.000000000,-1.000000000,0.000000000
264,40,-4.400000000,-0.000000000,0.070431313,-0.000000000,14.651819524,0.000000000,-1.000000000,0.000000000
265,40,-4.350000000,-0.000000000,0.070432334,-0.000000000,14.701819524,0.000000000,-1.000000000,0.000000000
266,40,-4.300000000,-0.000000000,0.070433355,-0.000000000,14.751819524,0.000000000,-1.000000000,0.000000000
267,40,-4.250000000,-0.000000000,0.070434375,-0.000000000,14.801819524,0.000000000,-1.000000000,0.000000000
268,40,-4.200000000,-0.000000000,0.070435396,-0.000000000,14.851819524,0.000000000,-1.000000000,0.000000000
269,41,-5.450000000,-0.000000000,0.070409880,-0.000000000,13.601819524,0.000000000,-1.000000000,0.000000000
270,41,-5.400000000,-0.000000000,0.070410901,-0.000000000,13.651819524,0.000000000,-1.000000000,0.000000000
271,41,-5.350000000,-0.000000000,0.070411921,-0.000000000,13.701819524,0.000000000,-1.000000000,0.000000000
272,41,-5.300000000,-0.000000000,0.070412942,-0.000000000,13.751819524,0.000000000,-1.000000000,0.000000000
273,41,-5.250000000,-0.000000000,0.070413962,-0.000000000,13.801819524,0.000000000,-1.000000000,0.000000000
274,41,-5.200000000,-0.000000000,0.070414983,-0.000000000,13.851819524,0.000000000,-1.000000000,0.000000000
275,41,-5.150000000,-0.000000000,0.070416004,-0.000000000,13.901819524,0.000000000,-1.000000000,0.000000000
276,41,-5.100000000,-0.000000000,0.070417024,-0.000000000,13.951819524,0.000000000,-1.000000000,0.000000000
277,41,-5.050000000,-0.000000000,0.070418045,-0.000000000,14.001819524,0.000000000,-1.000000000,0.000000000
278,41,-5.000000000,-0.000000000,0.070419066,-0.000000000,14.051819524,0.000000000,-1.000000000,0.000000000
279,41,-4.950000000,-0.000000000,0.070420086,-0.000000000,14.101819524,0.000000000,-1.000000000,0.000000000
280,41,-4.900000000,-0.000000000,0.070421107,-0.000000000,14.151819524,0.000000000,-1.000000000,0.000000000
281,41,-4.850000000,-0.000000000,0.070422128,-0.000000000,14.201819524,0.000000000,-1.000000000,0.000000000
282,41,-4.800000000,-0.000000000,0.070423148,-0.000000000,14.251819524,0.000000000,-1.000000000,0.000000000
283,42,-6.400000000,-0.000000000,0.070390488,-0.000000000,12.651819525,0.000000000,-1.000000000,0.000000000
284,42,-6.350000000,-0.000000000,0.070391508,-0.000000000,12.701819524,0.000000000,-1.000000000,0.000000000
285,42,-6.300000000,-0.000000000,0.070392529,-0.000000000,12.751819524,0.000000000,-1.000000000,0.000000000
286,42,-6.250000000,-0.000000000,0.070393550,-0.000000000,12.801819524,0.000000000,-1.000000000,0.000000000
287,42,-6.200000000,-0.000000000,0.070394570,-0.000000000,12.851819524,0.000000000,-1.000000000,0.000000000
288,42,-6.150000000,-0.000000000,0.070395591,-0.000000000,12.901819524,0.000000000,-1.000000000,0.000000000
289,42,-6.100000000,-0.000000000,0.070396611,-0.000000000,12.951819524,0.000000000,-1.000000000,0.000000000
290,42,-6.050000000,-0.000000000,0.070397632,-0.000000000,13.001819524,0.000000000,-1.000000000,0.000000000
291,42,-6.000000000,-0.000000000,0.070398653,-0.000000000,13.051819524,0.000000000,-1.000000000,0.000000000
292,42,-5.950000000,-0.000000000,0.070399673,-0.000000000,13.101819524,0.000000000,-1.000000000,0.000000000
293,42,-5.900000000,-0.000000000,0.070400694,-0.000000000,13.151819524,0.000000000,-1.000000000,0.000000000
294,42,-5.850000000,-0.000000000,0.070401715,-0.000000000,13.201819524,0.000000000,-1.000000000,0.000000000
295,42,-5.800000000,-0.000000000,0.070402735,-0.000000000,13.251819524,0.000000000,-1.000000000,0.000000000
296,42,-5.750000000,-0.000000000,0.070403756,-0.000000000,13.301819524,0.000000000,-1.000000000,0.000000000
297,42,-5.700000000,-0.000000000,0.070404777,-0.000000000,13.351819524,0.000000000,-1.000000000,0.000000000
298,43,-6.900000000,-0.000000000,0.070380281,-0.000000000,12.151819525,0.000000000,-1.000000000,0.000000000
299,43,-6.850000000,-0.000000000,0.070381302,-0.000000000,12.201819525,0.000000000,-1.000000000,0.000000000
300,43,-6.800000000,-0.000000000,0.070382322,-0.000000000,12.251819525,0.000000000,-1.000000000,0.000000000
301,43,-6.750000000,-0.000000000,0.070383343,-0.000000000,12.301819525,0.000000000,-1.000000000,0.000000000
302,43,-6.700000000,-0.000000000,0.070384364,-0.000000000,12.351819525,0.000000000,-1.000000000,0.000000000
303,43,-6.650000000,-0.000000000,0.070385384,-0.000000000,12.401819525,0.000000000,-1.000000000,0.000000000
304,43,-6.600000000,-0.000000000,0.070386405,-0.000000000,12.451819525,0.000000000,-1.000000000,0.000000000
305,44,-7.300000000,-0.000000000,0.070372116,-0.000000000,11.751819525,0.000000000,-1.000000000,0.000000000
306,44,-7.250000000,-0.000000000,0.070373137,-0.000000000,11.801819525,0.000000000,-1.000000000,0.000000000
307,44,-7.200000000,-0.000000000,0.070374157,-0.000000000,11.851819525,0.000000000,-1.000000000,0.000000000
308,44,-7.150000000,-0.000000000,0.070375178,-0.000000000,11.901819525,0.000000000,-1.000000000,0.000000000
309,45,-8.200000000,-0.000000000,0.070353744,-0.000000000,10.851819525,0.000000000,-1.000000000,0.000000000
310,45,-8.150000000,-0.000000000,0.070354765,-0.000000000,10.901819525,0.000000000,-1.000000000,0.000000000
311,45,-8.100000000,-0.000000000,0.070355786,-0.000000000,10.951819525,0.000000000,-1.000000000,0.000000000
312,45,-8.050000000,-0.000000000,0.070356806,-0.000000000,11.001819525,0.000000000,-1.000000000,0.000000000
313,45,-8.000000000,-0.000000000,0.070357827,-0.000000000,11.051819525,0.000000000,-1.000000000,0.000000000
314,45,-7.950000000,-0.000000000,0.070358848,-0.000000000,11.101819525,0.000000000,-1.000000000,0.000000000
315,45,-7.900000000,-0.000000000,0.070359868,-0.000000000,11.151819525,0.000000000,-1.000000000,0.000000000
316,45,-7.850000000,-0.000000000,0.070360889,-0.000000000,11.201819525,0.000000000,-1.000000000,0.000000000
317,45,-7.800000000,-0.000000000,0.070361910,-0.000000000,11.251819525,0.000000000,-1.000000000,0.000000000
318,45,-7.750000000,-0.000000000,0.070362930,-0.000000000,11.301819525,0.000000000,-1.000000000,0.000000000
319,45,-7.700000000,-0.000000000,0.070363951,-0.000000000,11.351819525,0.000000000,-1.000000000,0.000000000
320,45,-7.650000000,-0.000000000,0.070364971,-0.000000000,11.401819525,0.000000000,-1.000000000,0.000000000
321,45,-7.600000000,-0.000000000,0.070365992,-0.000000000,11.451819525,0.000000000,-1.000000000,0.000000000
322,45,-7.550000000,-0.000000000,0.070367013,-0.000000000,11.501819525,0.000000000,-1.000000000,0.000000000
323,45,-7.500000000,-0.000000000,0.070368033,-0.000000000,11.551819525,0.000000000,-1.000000000,0.000000000
324,46,-8.450000000,-0.000000000,0.070348641,-0.000000000,10.601819525,0.000000000,-1.000000000,0.000000000
325,46,-8.400000000,-0.000000000,0.070349662,-0.000000000,10.651819525,0.000000000,-1.000000000,0.000000000
326,47,-9.100000000,-0.000000000,0.070335373,-0.000000000,9.951819525,0.000000000,-1.000000000,0.000000000
327,47,-9.050000000,-0.000000000,0.070336393,-0.000000000,10.001819525,0.000000000,-1.000000000,0.000000000
328,47,-9.000000000,-0.000000000,0.070337414,-0.000000000,10.051819525,0.000000000,-1.000000000,0.000000000
329,47,-8.950000000,-0.000000000,0.070338435,-0.000000000,10.101819525,0.000000000,-1.000000000,0.000000000
330,47,-8.900000000,-0.000000000,0.070339455,-0.000000000,10.151819525,0.000000000,-1.000000000,0.000000000
331,47,-8.850000000,-0.000000000,0.070340476,-0.000000000,10.201819525,0.000000000,-1.000000000,0.000000000
332,47,-8.800000000,-0.000000000,0.070341497,-0.000000000,10.251819525,0.000000000,-1.000000000,0.000000000
333,47,-8.750000000,-0.000000000,0.070342517,-0.000000000,10.301819525,0.000000000,-1.000000000,0.000000000
334,47,-8.700000000,-0.000000000,0.070343538,-0.000000000,10.351819525,0.000000000,-1.000000000,0.000000000
335,47,-8.650000000,-0.000000000,0.070344559,-0.000000000,10.401819525,0.000000000,-1.000000000,0.000000000
336,48,-10.900000000,-0.000000000,0.070298629,-0.000000000,8.151819525,0.000000000,-1.000000000,0.000000000
337,48,-10.850000000,-0.000000000,0.070299650,-0.000000000,8.201819525,0.000000000,-1.000000000,0.000000000
338,48,-10.800000000,-0.000000000,0.070300671,-0.000000000,8.251819525,0.000000000,-1.000000000,0.000000000
339,48,-10.750000000,-0.000000000,0.070301691,-0.000000000,8.301819525,0.000000000,-1.000000000,0.000000000
340,48,-10.700000000,-0.000000000,0.070302712,-0.000000000,8.351819525,0.000000000,-1.000000000,0.000000000
341,48,-10.650000000,-0.000000000,0.070303733,-0.000000000,8.401819525,0.000000000,-1.000000000,0.000000000
342,48,-10.600000000,-0.000000000,0.070304753,-0.000000000,8.451819525,0.000000000,-1.000000000,0.000000000
343,48,-10.550000000,-0.000000000,0.070305774,-0.000000000,8.501819525,0.000000000,-1.000000000,0.000000000
344,48,-10.500000000,-0.000000000,0.070306795,-0.000000000,8.551819525,0.000000000,-1.000000000,0.000000000
345,48,-10.450000000,-0.000000000,0.070307815,-0.000000000,8.601819525,0.000000000,-1.000000000,0.000000000
346,48,-10.400000000,-0.000000000,0.070308836,-0.000000000,8.651819525,0.000000000,-1.000000000,0.000000000
347,48,-10.350000000,-0.000000000,0.070309857,-0.000000000,8.701819525,0.000000000,-1.000000000,0.000000000
348,48,-10.300000000,-0.000000000,0.070310877,-0.000000000,8.751819525,0.000000000,-1.000000000,0.000000000
349,48,-10.250000000,-0.000000000,0.070311898,-0.000000000,8.801819525,0.000000000,-1.000000000,0.000000000
350,48,-10.200000000,-0.000000000,0.070312918,-0.000000000,8.851819525,0.000000000,-1.000000000,0.000000000
351,49,-11.450000000,-0.000000000,0.070287402,-0.000000000,7.601819526,0.000000000,-1.000000000,0.000000000
352,49,-11.400000000,-0.000000000,0.070288423,-0.000000000,7.651819526,0.000000000,-1.000000000,0.000000000
353,49,-11.350000000,-0.000000000,0.070289444,-0.000000000,7.701819526,0.000000000,-1.000000000,0.000000000
354,49,-11.300000000,-0.000000000,0.070290464,-0.000000000,7.751819526,0.000000000,-1.000000000,0.000000000
355,49,-11.250000000,-0.000000000,0.070291485,-0.000000000,7.801819526,0.000000000,-1.000000000,0.000000000
356,49,-11.200000000,-0.000000000,0.070292506,-0.000000000,7.851819526,0.000000000,-1.000000000,0.000000000
357,49,-11.150000000,-0.000000000,0.070293526,-0.000000000,7.901819525,0.000000000,-1.000000000,0.000000000
358,49,-11.100000000,-0.000000000,0.070294547,-0.000000000,7.951819525,0.000000000,-1.000000000,0.000000000
359,50,-11.800000000,-0.000000000,0.070280258,-0.000000000,7.251819526,0.000000000,-1.000000000,0.000000000
360,50,-11.750000000,-0.000000000,0.070281278,-0.000000000,7.301819526,0.000000000,-1.000000000,0.000000000
361,50,-11.700000000,-0.000000000,0.070282299,-0.000000000,7.351819526,0.000000000,-1.000000000,0.000000000
362,50,-11.650000000,-0.000000000,0.070283320,-0.000000000,7.401819526,0.000000000,-1.000000000,0.000000000
363,51,-12.700000000,-0.000000000,0.070261886,-0.000000000,6.351819526,0.000000000,-1.000000000,0.000000000
364,51,-12.650000000,-0.000000000,0.070262907,-0.000000000,6.401819526,0.000000000,-1.000000000,0.000000000
365,51,-12.600000000,-0.000000000,0.070263927,-0.000000000,6.451819526,0.000000000,-1.000000000,0.000000000
366,51,-12.550000000,-0.000000000,0.070264948,-0.000000000,6.501819526,0.000000000,-1.000000000,0.000000000
367,51,-12.500000000,-0.000000000,0.070265969,-0.000000000,6.551819526,0.000000000,-1.000000000,0.000000000
368,51,-12.450000000,-0.000000000,0.070266989,-0.000000000,6.601819526,0.000000000,-1.000000000,0.000000000
369,51,-12.400000000,-0.000000000,0.070268010,-0.000000000,6.651819526,0.000000000,-1.000000000,0.000000000
370,51,-12.350000000,-0.000000000,0.070269031,-0.000000000,6.701819526,0.000000000,-1.000000000,0.000000000
371,51,-12.300000000,-0.000000000,0.070270051,-0.000000000,6.751819526,0.000000000,-1.000000000,0.000000000
372,51,-12.250000000,-0.000000000,0.070271072,-0.000000000,6.801819526,0.000000000,-1.000000000,0.000000000
373,51,-12.200000000,-0.000000000,0.070272093,-0.000000000,6.851819526,0.000000000,-1.000000000,0.000000000
374,51,-12.150000000,-0.000000000,0.070273113,-0.000000000,6.901819526,0.000000000,-1.000000000,0.000000000
375,51,-12.100000000,-0.000000000,0.070274134,-0.000000000,6.951819526,0.000000000,-1.000000000,0.000000000
376,51,-12.050000000,-0.000000000,0.070275155,-0.000000000,7.001819526,0.000000000,-1.000000000,0.000000000
377,51,-12.000000000,-0.000000000,0.070276175,-0.000000000,7.051819526,0.000000000,-1.000000000,0.000000000
378,52,-13.600000000,-0.000000000,0.070243515,-0.000000000,5.451819526,0.000000000,-1.000000000,0.000000000
379,52,-13.550000000,-0.000000000,0.070244535,-0.000000000,5.501819526,0.000000000,-1.000000000,0.000000000
380,52,-13.500000000,-0.000000000,0.070245556,-0.000000000,5.551819526,0.000000000,-1.000000000,0.000000000
381,52,-13.450000000,-0.000000000,0.070246576,-0.000000000,5.601819526,0.000000000,-1.000000000,0.000000000
382,52,-13.400000000,-0.000000000,0.070247597,-0.000000000,5.651819526,0.000000000,-1.000000000,0.000000000
383,52,-13.350000000,-0.000000000,0.070248618,-0.000000000,5.701819526,0.000000000,-1.000000000,0.000000000
384,53,-14.450000000,-0.000000000,0.070226164,-0.000000000,4.601819526,0.000000000,-1.000000000,0.000000000
385,53,-14.400000000,-0.000000000,0.070227184,-0.000000000,4.651819526,0.000000000,-1.000000000,0.000000000
386,53,-14.350000000,-0.000000000,0.070228205,-0.000000000,4.701819526,0.000000000,-1.000000000,0.000000000
387,53,-14.300000000,-0.000000000,0.070229226,-0.000000000,4.751819526,0.000000000,-1.000000000,0.000000000
388,53,-14.250000000,-0.000000000,0.070230246,-0.000000000,4.801819526,0.000000000,-1.000000000,0.000000000
389,53,-14.200000000,-0.000000000,0.070231267,-0.000000000,4.851819526,0.000000000,-1.000000000,0.000000000
390,53,-14.150000000,-0.000000000,0.070232287,-0.000000000,4.901819526,0.000000000,-1.000000000,0.000000000
391,53,-14.100000000,-0.000000000,0.070233308,-0.000000000,4.951819526,0.000000000,-1.000000000,0.000000000
392,53,-14.050000000,-0.000000000,0.070234329,-0.000000000,5.001819526,0.000000000,-1.000000000,0.000000000
393,53,-14.000000000,-0.000000000,0.070235349,-0.000000000,5.051819526,0.000000000,-1.000000000,0.000000000
394,53,-13.950000000,-0.000000000,0.070236370,-0.000000000,5.101819526,0.000000000,-1.000000000,0.000000000
395,53,-13.900000000,-0.000000000,0.070237391,-0.000000000,5.151819526,0.000000000,-1.000000000,0.000000000
396,53,-13.850000000,-0.000000000,0.070238411,-0.000000000,5.201819526,0.000000000,-1.000000000,0.000000000
397,53,-13.800000000,-0.000000000,0.070239432,-0.000000000,5.251819526,0.000000000,-1.000000000,0.000000000
398,54,-15.400000000,-0.000000000,0.070206771,-0.000000000,3.651819526,0.000000000,-1.000000000,0.000000000
399,54,-15.350000000,-0.000000000,0.070207792,-0.000000000,3.701819526,0.000000000,-1.000000000,0.000000000
400,54,-15.300000000,-0.000000000,0.070208813,-0.000000000,3.751819526,0.000000000,-1.000000000,0.000000000
401,54,-15.250000000,-0.000000000,0.070209833,-0.000000000,3.801819526,0.000000000,-1.000000000,0.000000000
402,54,-15.200000000,-0.000000000,0.070210854,-0.000000000,3.851819526,0.000000000,-1.000000000,0.000000000
403,54,-15.150000000,-0.000000000,0.070211875,-0.000000000,3.901819526,0.000000000,-1.000000000,0.000000000
404,54,-15.100000000,-0.000000000,0.070212895,-0.000000000,3.951819526,0.000000000,-1.000000000,0.000000000
405,54,-15.050000000,-0.000000000,0.070213916,-0.000000000,4.001819526,0.000000000,-1.000000000,0.000000000
406,54,-15.000000000,-0.000000000,0.070214936,-0.000000000,4.051819526,0.000000000,-1.000000000,0.000000000
407,54,-14.950000000,-0.000000000,0.070215957,-0.000000000,4.101819526,0.000000000,-1.000000000,0.000000000
408,54,-14.900000000,-0.000000000,0.070216978,-0.000000000,4.151819526,0.000000000,-1.000000000,0.000000000
409,54,-14.850000000,-0.000000000,0.070217998,-0.000000000,4.201819526,0.000000000,-1.000000000,0.000000000
410,54,-14.800000000,-0.000000000,0.070219019,-0.000000000,4.251819526,0.000000000,-1.000000000,0.000000000
411,54,-14.750000000,-0.000000000,0.070220040,-0.000000000,4.301819526,0.000000000,-1.000000000,0.000000000
412,54,-14.700000000,-0.000000000,0.070221060,-0.000000000,4.351819526,0.000000000,-1.000000000,0.000000000
413,55,-15.900000000,-0.000000000,0.070196565,-0.000000000,3.151819526,0.000000000,-1.000000000,0.000000000
414,55,-15.850000000,-0.000000000,0.070197585,-0.000000000,3.201819526,0.000000000,-1.000000000,0.000000000
415,55,-15.800000000,-0.000000000,0.070198606,-0.000000000,3.251819526,0.000000000,-1.000000000,0.000000000
416,55,-15.750000000,-0.000000000,0.070199627,-0.000000000,3.301819526,0.000000000,-1.000000000,0.000000000
417,55,-15.700000000,-0.000000000,0.070200647,-0.000000000,3.351819526,0.000000000,-1.000000000,0.000000000
418,55,-15.650000000,-0.000000000,0.070201668,-0.000000000,3.401819526,0.000000000,-1.000000000,0.000000000
419,55,-15.600000000,-0.000000000,0.070202689,-0.000000000,3.451819526,0.000000000,-1.000000000,0.000000000
420,56,-16.300000000,-0.000000000,0.070188400,-0.000000000,2.751819527,0.000000000,-1.000000000,0.000000000
421,56,-16.250000000,-0.000000000,0.070189420,-0.000000000,2.801819527,0.000000000,-1.000000000,0.000000000
422,57,-17.200000000,-0.000000000,0.070170028,-0.000000000,1.851819527,0.000000000,-1.000000000,0.000000000
423,57,-17.150000000,-0.000000000,0.070171049,-0.000000000,1.901819527,0.000000000,-1.000000000,0.000000000
424,57,-17.100000000,-0.000000000,0.070172069,-0.000000000,1.951819527,0.000000000,-1.000000000,0.000000000
425,57,-17.050000000,-0.000000000,0.070173090,-0.000000000,2.001819527,0.000000000,-1.000000000,0.000000000
426,57,-17.000000000,-0.000000000,0.070174111,-0.000000000,2.051819527,0.000000000,-1.000000000,0.000000000
427,57,-16.950000000,-0.000000000,0.070175131,-0.000000000,2.101819527,0.000000000,-1.000000000,0.000000000
428,57,-16.900000000,-0.000000000,0.070176152,-0.000000000,2.151819527,0.000000000,-1.000000000,0.000000000
429,57,-16.850000000,-0.000000000,0.070177173,-0.000000000,2.201819527,0.000000000,-1.000000000,0.000000000
430,57,-16.800000000,-0.000000000,0.070178193,-0.000000000,2.251819527,0.000000000,-1.000000000,0.000000000
431,57,-16.750000000,-0.000000000,0.070179214,-0.000000000,2.301819527,0.000000000,-1.000000000,0.000000000
432,57,-16.700000000,-0.000000000,0.070180234,-0.000000000,2.351819527,0.000000000,-1.000000000,0.000000000
433,57,-16.650000000,-0.000000000,0.070181255,-0.000000000,2.401819527,0.000000000,-1.000000000,0.000000000
434,57,-16.600000000,-0.000000000,0.070182276,-0.000000000,2.451819527,0.000000000,-1.000000000,0.000000000
435,57,-16.550000000,-0.000000000,0.070183296,-0.000000000,2.501819527,0.000000000,-1.000000000,0.000000000
436,57,-16.500000000,-0.000000000,0.070184317,-0.000000000,2.551819527,0.000000000,-1.000000000,0.000000000
437,58,-17.450000000,-0.000000000,0.070164925,-0.000000000,1.601819527,0.000000000,-1.000000000,0.000000000
438,58,-17.400000000,-0.000000000,0.070165945,-0.000000000,1.651819527,0.000000000,-1.000000000,0.000000000
439,59,-17.900000000,-0.000000000,0.070155739,-0.000000000,1.151819527,0.000000000,-1.000000000,0.000000000
440,59,-17.850000000,-0.000000000,0.070156760,-0.000000000,1.201819527,0.000000000,-1.000000000,0.000000000
441,59,-17.800000000,-0.000000000,0.070157780,-0.000000000,1.251819527,0.000000000,-1.000000000,0.000000000
442,59,-17.750000000,-0.000000000,0.070158801,-0.000000000,1.301819527,0.000000000,-1.000000000,0.000000000
443,59,-17.700000000,-0.000000000,0.070159822,-0.000000000,1.351819527,0.000000000,-1.000000000,0.000000000
444,59,-17.650000000,-0.000000000,0.070160842,-0.000000000,1.401819527,0.000000000,-1.000000000,0.000000000
445,60,-18.950000000,-0.000000000,0.070134305,-0.000000000,0.101819527,0.000000000,-1.000000000,0.000000000
446,60,-18.900000000,-0.000000000,0.070135326,-0.000000000,0.151819527,0.000000000,-1.000000000,0.000000000
447,60,-18.850000000,-0.000000000,0.070136347,-0.000000000,0.201819527,0.000000000,-1.000000000,0.000000000
448,60,-18.800000000,-0.000000000,0.070137367,-0.000000000,0.251819527,0.000000000,-1.000000000,0.000000000
